video,numFrame,seconds,fps,rfps,subset,featureFrame,duration_second,duration_frame
v_gIwTydKpIe4,2553,106.58,24,23.95383749,validation,2544,106.58,2553
v_gJKw6jGjiDE,3160,105.49,30,29.95544601,training,3152,105.49,3160
v_gJxR-KzawO4,4859,194.44,25,24.98971405,validation,4864,194.44,4859
v_gJydcG-d1cs,7131,238.01,30,29.96092601,training,7136,238.01,7131
v_gK71Ut9XQ-Y,2084,69.59,30,29.94683144,training,2080,69.59,2084
v_gKLbdLKEG6U,6929,231.364,30,29.94847945,validation,6928,231.36,6929
v_gKkk82LG8H0,3644,121.53399999999999,30,29.98337914,training,3648,121.53,3644
v_gKpfkH32eRM,1982,132.19,15,14.99356986,testing,1984,132.19,1982
v_gLFCNQe9akU,874,29.211,30,29.92023553,testing,864,29.21,874
v_gLPJ7_VhWVU,6494,216.76,30,29.959402100000002,training,6496,216.76,6494
v_gLfIPN_WM48,5758,192.192,30,29.95962371,validation,5760,192.19,5758
v_gLfvk2SSj1c,4135,138.02,30,29.95942617,validation,4128,138.02,4135
v_gLsHOCeeVUM,3230,215.6,15,14.98144712,training,3232,215.6,3230
v_gM7JdDs5f4o,6523,218.15200000000002,30,29.90116983,validation,6528,218.15,6523
v_gMLA3a0FMS0,3208,107.04,30,29.97010463,validation,3200,107.04,3208
v_gMV5Mso7758,4245,177.146,24,23.96328452,training,4240,177.15,4245
v_gMaakjqhNmM,598,19.993,30,29.91046866,training,592,19.99,598
v_gMwjhe0Njkc,4038,134.7,30,29.97772829,training,4032,134.7,4038
v_gN8F0o1baAo,709,23.66,30,29.96618766,validation,704,23.66,709
v_gNFrILoB8LY,492,16.463,30,29.88519711,training,496,16.46,492
v_gNUCdXGxp0w,4304,143.71,30,29.94920326,testing,4304,143.71,4304
v_gN_Kq57w72s,5939,237.61,25,24.99473928,training,5936,237.61,5939
v_gOKkjA2yvGo,1352,54.15,25,24.96768236,training,1344,54.15,1352
v_gOUqdgxwNPw,6714,224.12,30,29.9571658,training,6704,224.12,6714
v_gOe72cTd0IA,5607,187.153,30,29.95944495,training,5600,187.15,5607
v_gOniW-yEZ0k,398,13.58,29,29.307805600000005,validation,384,13.58,398
v_gOnp3DZxeKU,2219,88.82,25,24.98311191,testing,2224,88.82,2219
v_gPVq0g5UZjg,2315,156.81,15,14.76308909,testing,2304,156.81,2315
v_gPjH9C9wdJw,5510,183.81,30,29.97660628,training,5504,183.81,5510
v_gPofktt3hUw,2286,76.255,30,29.97836207,training,2288,76.25,2286
v_gPtpPiea0iQ,1432,47.83,30,29.939368599999998,training,1408,47.83,1432
v_gQLH5G88ClE,5309,177.262,30,29.95001749,training,5312,177.26,5309
v_gR9qUDlytF8,469,16.045,29,29.23028981,training,464,16.05,469
v_gRVQwpbn4Z8,5329,177.865,30,29.96092542,testing,5328,177.87,5329
v_gRqvh21b8Hw,4683,156.34,30,29.95394653,training,4688,156.34,4683
v_gRzHp84ptgE,2379,99.335,24,23.9492626,training,2384,99.33,2379
v_gS4dNLjHouo,5591,186.782,30,29.93329122,training,5568,186.78,5591
v_gSH5ya0pfko,2901,96.96700000000001,30,29.91739458,validation,2896,96.97,2901
v_gSOUhz7yQ-s,2107,70.36,30,29.94599204,training,2112,70.36,2107
v_gSeE_Ms-2TI,4743,158.313,30,29.95963692,training,4736,158.31,4743
v_gSkE0KCvves,352,14.722000000000001,24,23.90979486,validation,352,14.72,352
v_gSwjTXkXK3Q,5001,208.771,24,23.95447644,validation,4992,208.77,5001
v_gTUJmj5GRqo,6377,212.672,30,29.98514144,testing,6368,212.67,6377
v_gT_8511vwVE,6968,232.55,30,29.96344872,validation,6960,232.55,6968
v_gTevMU1l0QE,5598,224.05,25,24.98549431,testing,5600,224.05,5598
v_gTh9bd9yV9E,4699,156.85,30,29.95855913,training,4704,156.85,4699
v_gU67yCVXHnQ,2252,75.12,30,29.97870075,training,2256,75.12,2252
v_gU81ZXdYh7o,151,5.09,30,29.66601179,training,144,5.09,151
v_gUFRtx51OJc,1626,65.13,25,24.96545371,training,1616,65.13,1626
v_gUGfWzgDyKA,3422,114.243,30,29.95369519,testing,3424,114.24,3422
v_gUNBEOi-Fug,2566,85.682,30,29.94794706,testing,2560,85.68,2566
v_gUQFX_IydG8,3411,113.8,30,29.97363796,validation,3408,113.8,3411
v_gV6W0rAHyZg,2961,118.42,25,25.00422226,training,2960,118.42,2961
v_gVKgXyKh4BQ,161,6.5,25,24.76923077,validation,160,6.5,161
v_gVMG_FHDrvo,229,7.849,29,29.17569117,validation,208,7.85,229
v_gVX9h58RsPU,4668,155.876,30,29.94688085,testing,4672,155.88,4668
v_gVixuVE0-ek,3250,135.68,24,23.95341981,validation,3248,135.68,3250
v_gWTndmDHZQc,4221,176.15,24,23.96253193,testing,4224,176.15,4221
v_gWbIoFrpwTY,3558,118.77,30,29.95705986,testing,3552,118.77,3558
v_gWeunYH-qoA,4262,142.339,30,29.94260182,testing,4256,142.34,4262
v_gWyBBQtsDhc,6517,217.5,30,29.96321839,training,6512,217.5,6517
v_gWz4P3Jnis8,5219,174.06,30,29.98391359,validation,5216,174.06,5219
v_gXAMD_KxXII,4884,163.03,30,29.9576765,validation,4880,163.03,4884
v_gXKGS1N3zuM,3624,151.28,24,23.95557906,training,3616,151.28,3624
v_gXUm7nobsfU,4598,153.97,30,29.86296032,training,4592,153.97,4598
v_gXVjjjvjVf4,6810,227.14,30,29.9815092,training,6800,227.14,6810
v_gXdFGYPKClE,1644,67.896,24,24.213503,validation,1632,67.9,1644
v_gXffXyAkcHM,399,13.47,30,29.62138085,validation,400,13.47,399
v_gXk9TiqGUHs,5394,215.83,25,24.99189177,validation,5392,215.83,5394
v_gXp3KSWhf1g,5619,234.452,24,23.9665262,validation,5616,234.45,5619
v_gXvRxyT5rWw,1430,47.81,30,29.91006066,validation,1424,47.81,1430
v_gY-8BUnSgf4,6172,205.799,30,29.99042755,training,6176,205.8,6172
v_gY-TqRhcWY8,1021,34.086999999999996,30,29.95276792,training,1024,34.09,1021
v_gY0qgtM0Gt8,3028,101.1,30,29.95054402,validation,3024,101.1,3028
v_gY5akj1YcMk,998,33.46,30,29.8266587,training,992,33.46,998
v_gYARGADLcmQ,2816,112.68700000000001,25,24.98957289,training,2816,112.69,2816
v_gYBIX_tGaXo,831,33.3,25,24.95495496,training,832,33.3,831
v_gYchIiLd9Uw,2670,89.17,30,29.94280588,training,2672,89.17,2670
v_gYqXtgtyFnY,1694,67.872,25,24.95874587,validation,1696,67.87,1694
v_gYvYh9aMohY,6029,201.225,30,29.9614859,training,6032,201.22,6029
v_gZB_XrTnDCI,5242,174.707,30,30.00452186,testing,5232,174.71,5242
v_g_65rfEiXPY,4682,156.18,30,29.97823025,training,4672,156.18,4682
v_g_AwwSsBj0s,6963,232.15400000000002,30,29.99302187,validation,6960,232.15,6963
v_g_Cz69Q5bKM,1324,44.24,30,29.92766727,validation,1328,44.24,1324
v_g_KbloQigw8,535,17.903,30,29.88325979,training,528,17.9,535
v_g_T8qK7qTFI,1607,64.34,25,24.97668635,training,1600,64.34,1607
v_g_bb4RSu6TQ,62,2.3,27,26.95652174,validation,48,2.3,62
v_g_cdSUwwk8Y,3488,116.448,30,29.95328387,training,3488,116.45,3488
v_g_qHPA0RkAY,2540,101.727,25,24.96878901,training,2544,101.73,2540
v_gaNiULmtQg8,3286,109.72,30,29.94896099,training,3280,109.72,3286
v_ga_pm6X1zUQ,1432,59.769,24,23.95890846,testing,1424,59.77,1432
v_gc04Okw4DTs,4256,170.32,25,24.9882574,training,4256,170.32,4256
v_gd7SO0TQ-sY,3608,120.275,30,29.99792143,validation,3600,120.28,3608
v_gdYr4E3qobI,3009,100.49600000000001,30,29.94149021,validation,3008,100.5,3009
v_gdi_m9LjRAw,3128,104.32799999999999,30,29.98236332,training,3120,104.33,3128
v_gdisMpHS668,811,27.098000000000003,30,29.928408,training,816,27.1,811
v_gdmGZK_vFAc,1081,36.431999999999995,30,29.67171717,validation,1072,36.43,1081
v_gdr6iVHHYcU,3238,134.98,24,23.98873907,training,3232,134.98,3238
v_gdyEfPbUEjw,3913,156.62,25,24.9840378,validation,3904,156.62,3913
v_gee7iCW34_E,2786,116.26,24,23.96353002,training,2784,116.26,2786
v_geuUVSJyovM,2511,84.08,30,29.86441484,validation,2496,84.08,2511
v_gfwSnetklbE,3567,118.956,30,29.98587713,training,3568,118.96,3567
v_ggDfJLB8jTk,4363,174.68,25,24.97710098,training,4368,174.68,4363
v_ggGw9EGSMs8,577,19.32,30,29.86542443,training,576,19.32,577
v_ggNmtMAdqe0,4053,135.466,30,29.91894645,training,4032,135.47,4053
v_ggVQ4_B_sw0,1273,42.493,30,29.95787541,testing,1264,42.49,1273
v_gg_F8EtNMW0,302,10.12,30,29.84189723,training,304,10.12,302
v_ggeFotn1f18,1852,61.858000000000004,30,29.93953894,testing,1856,61.86,1852
v_ggw-70xi0dA,226,7.593,30,29.76425655,training,224,7.59,226
v_ggyGuKFjdxk,4277,171.132,25,24.99240352,validation,4272,171.13,4277
v_gh0GD6OvLHE,479,16.21,30,29.5496607,validation,464,16.21,479
v_gh5di42-RJo,1868,62.323,30,29.97288321,training,1872,62.32,1868
v_gh8rmWE-564,449,15.07,30,29.794293300000003,training,448,15.07,449
v_ghFOHoBiyD8,5362,214.53,25,24.99417331,training,5360,214.53,5362
v_ghHZ9M-jx0w,778,26.03,30,29.88859009,testing,768,26.03,778
v_ghWwS5ev6xk,2860,95.48,30,29.95391705,training,2864,95.48,2860
v_ghxiG0Dnrt0,1567,62.79,25,24.95620322,testing,1552,62.79,1567
v_gi0wjdtxaC4,1930,64.46,30,29.94104871,training,1920,64.46,1930
v_giN7cA0EmLs,3523,117.632,30,29.94933351,training,3520,117.63,3523
v_giSSBgCi16c,3845,153.86,25,24.99025088,testing,3840,153.86,3845
v_giWOxJiFmjk,4443,148.469,30,29.92543898,testing,4432,148.47,4443
v_giXgqmNJJ2E,4543,151.51,30,29.98481948,testing,4544,151.51,4543
v_gik__XL3xL4,3483,139.436,25,24.97920193,testing,3488,139.44,3483
v_gitnWhi2idI,1508,62.9,24,23.9745628,testing,1504,62.9,1508
v_gjfa7WGhM6U,3472,115.8,30,29.98272884,training,3472,115.8,3472
v_gjkK_eSIs2g,6081,202.8,30,29.9852071,training,6080,202.8,6081
v_gjyT6Rt985k,6701,223.59,30,29.97003444,training,6704,223.59,6701
v_gjz9pSK0Y9I,3726,124.39,30,29.95417638,validation,3728,124.39,3726
v_gk6NAPqfJoY,5841,194.955,30,29.96076018,training,5840,194.96,5841
v_gkhgAlVSKTI,3120,124.88,25,24.98398463,training,3120,124.88,3120
v_gkqZ8cV6Kp4,5065,202.66400000000002,25,24.99210516,testing,5056,202.66,5065
v_gkwLhml3mnA,5901,236.17,25,24.98623873,testing,5904,236.17,5901
v_gl2eHq4nRus,3399,141.828,24,23.96564853,testing,3392,141.83,3399
v_glZIkoJTeFY,6130,204.59,30,29.96236375,testing,6128,204.59,6130
v_gl_0jjJBUkc,509,17.07,30,29.81839484,validation,496,17.07,509
v_gmBGjj6NoUg,5136,171.433,30,29.95922605,testing,5136,171.43,5136
v_gmFioIDX4X0,1672,111.53,15,14.99148211,training,1664,111.53,1672
v_gmPoDbH-odg,374,15.697000000000001,24,23.82620883,training,368,15.7,374
v_gma-VLqBCcQ,621,20.875,30,29.74850299,testing,608,20.88,621
v_gmbC7D6HfuM,2119,141.34,15,14.99221735,testing,2112,141.34,2119
v_gmnwqOPcOo0,4086,136.395,30,29.95710986,validation,4080,136.4,4086
v_gmxFEr2ZltI,1065,35.6,30,29.91573034,testing,1056,35.6,1065
v_gnKpguqHfag,6517,217.502,30,29.96294287,training,6512,217.5,6517
v_gnVupEzu59g,5793,193.37599999999998,30,29.95718186,training,5792,193.38,5793
v_gnZssGiQC7A,1704,71.12,24,23.95950506,training,1696,71.12,1704
v_gnmtsqvTO_c,5354,178.7,30,29.9608282,validation,5344,178.7,5354
v_goH-zdx5urM,681,22.756,30,29.92617332,training,672,22.76,681
v_goLVOzKw4U8,3936,131.379,30,29.95912589,training,3936,131.38,3936
v_goSGYjLTGnQ,1950,65.13,30,29.94011976,training,1952,65.13,1950
v_goXkohySkU8,800,26.75,30,29.90654206,training,800,26.75,800
v_gpJ7veSnhUs,5400,216.03900000000002,25,24.99548693,validation,5392,216.04,5400
v_gpKYclCmQHM,5016,167.55599999999998,30,29.93626012,validation,4992,167.56,5016
v_gpmrwsV9skQ,775,31.069000000000003,25,24.94447842,training,768,31.07,775
v_gqJE_SZyoIc,3172,105.90700000000001,30,29.950805900000002,training,3168,105.91,3172
v_gqK_jApRT5E,5299,176.86700000000002,30,29.9603657,validation,5296,176.87,5299
v_gr53ih2aFkE,4028,134.49,30,29.95018217,testing,4032,134.49,4028
v_grroBKRxAMY,2791,93.228,30,29.93735788,training,2784,93.23,2791
v_grvzIljsqcI,2164,214.04,10,10.11025976,training,2160,214.04,2164
v_gsJ953MHtpY,6437,214.855,30,29.95974029,validation,6432,214.85,6437
v_gsQ-OEvrxjo,1727,57.632,30,29.96599112,testing,1728,57.63,1727
v_gsfIHiBB6xE,2145,85.867,25,24.98049309,training,2144,85.87,2145
v_gsyV9UpPvVs,4224,140.946,30,29.96892427,testing,4224,140.95,4224
v_gt2Sp_iG2hU,6429,214.59900000000002,30,29.95820111,validation,6432,214.6,6429
v_gtAl_FkXdR8,4321,144.24,30,29.95701608,validation,4320,144.24,4321
v_gtd2Ye-raxE,1699,68.06,25,24.96326771,training,1696,68.06,1699
v_gtzg66XV6E0,4424,156.2,28,28.32266325,training,4416,156.2,4424
v_gusezUdYfNA,2092,139.55,15,14.99104264,training,2096,139.55,2092
v_guwcWEMMlBA,4834,193.423,25,24.99185722,testing,4832,193.42,4834
v_gvFJe2W3ZNU,3913,130.68200000000002,30,29.94291486,testing,3904,130.68,3913
v_gvFZb_DoqrY,6971,232.46,30,29.98795492,testing,6976,232.46,6971
v_gvHQDDF7EGU,5181,172.94,30,29.95836706,training,5184,172.94,5181
v_gvHcfC9snJA,195,6.73,29,28.97473997,training,192,6.73,195
v_gvhjtFg8A-c,3126,104.444,30,29.9299146,training,3120,104.44,3126
v_gvr1dpCpvhw,6546,218.338,30,29.98103857,validation,6544,218.34,6546
v_gwKy0W1xof4,2273,75.88,30,29.95519241,validation,2272,75.88,2273
v_gwZleaX_ZR8,4479,149.61,30,29.93783838,validation,4480,149.61,4479
v_gwbRqyRZguM,765,25.589000000000002,30,29.89565829,training,768,25.59,765
v_gwpQuO5DPOA,659,22.083000000000002,30,29.84195988,validation,656,22.08,659
v_gwyB0U6g0JM,6237,208.051,30,29.97822649,testing,6240,208.05,6237
v_gx6QvOXwetM,536,18.019000000000002,30,29.74637882,training,512,18.02,536
v_gxILsv1RTEI,2059,68.8,30,29.92732558,validation,2064,68.8,2059
v_gxJeNdvNzhU,1126,42.563,26,26.45490215,validation,1120,42.56,1126
v_gxcTf2r3CRk,3877,161.797,24,23.96212538,testing,3872,161.8,3877
v_gxuere-ofCU,4083,136.19,30,29.98017476,training,4080,136.19,4083
v_gyCXP8w8GRA,3054,122.21,25,24.989771700000002,training,3040,122.21,3054
v_gyQ3NBwXhDU,5201,208.237,25,24.97634906,validation,5200,208.24,5201
v_gywpvBoHPmQ,1521,63.507,24,23.95011574,testing,1520,63.51,1521
v_gzVpwbiB9fE,1025,34.34,30,29.84857309,validation,1024,34.34,1025
v_gzdasX0KIVg,4073,234.56799999999998,17,17.36383479,validation,4064,234.57,4073
v_gzs6VcYc0OI,6056,202.13,30,29.96091624,validation,6048,202.13,6056
v_gzuLIo5ZR9A,1512,50.46,30,29.96432818,training,1504,50.46,1512
v_gzyu1S2LNIw,2262,90.535,25,24.9848125,training,2256,90.53,2262
v_h-A3CAx_eyU,4706,157.083,30,29.95868426,training,4704,157.08,4706
v_h-MWdTHW_Eg,1860,62.07,30,29.96616723,validation,1856,62.07,1860
v_h-NNy3iaytg,6581,219.68400000000003,30,29.95666503,testing,6576,219.68,6581
v_h-_dzZ3cCfc,4090,170.64,24,23.96858884,training,4080,170.64,4090
v_h-lKlgls9OI,1492,49.83,30,29.94180213,training,1488,49.83,1492
v_h0PcCIFuBF8,6502,217.037,30,29.95802559,testing,6496,217.04,6502
v_h0R04AFnor4,1331,53.34,25,24.95313086,training,1328,53.34,1331
v_h0p_7Q2Bucc,2434,81.34,30,29.92377674,training,2432,81.34,2434
v_h15m87WsCHQ,4118,137.509,30,29.94713073,training,4112,137.51,4118
v_h1Jpycw4mT8,1545,51.618,30,29.93141927,testing,1536,51.62,1545
v_h1bdAd1cXSw,810,27.08,30,29.91137371,training,800,27.08,810
v_h1d-jcsWap8,607,87.052,7,6.972843817,training,608,87.05,607
v_h1t5QZjERms,5246,175.1,30,29.96002284,validation,5248,175.1,5246
v_h2HRRkwHoKw,2671,111.48,24,23.95945461,training,2672,111.48,2671
v_h2e8XAsjPEA,3767,125.76,30,29.95388041,testing,3760,125.76,3767
v_h2qoTykYXFY,3871,154.97,25,24.979028200000002,testing,3872,154.97,3871
v_h2xV6mTpUCM,5160,172.15,30,29.97386001,validation,5152,172.15,5160
v_h3GLEcwSvD4,770,64.3,12,11.97511664,training,768,64.3,770
v_h3H6TzHC8Cc,3108,124.39,25,24.98593135,training,3104,124.39,3108
v_h3jponlpQNs,654,21.874000000000002,30,29.89850965,testing,656,21.87,654
v_h3qKte2gv14,1350,90.05,15,14.99167129,validation,1344,90.05,1350
v_h3thb-S-3L8,4204,168.23,25,24.98959757,validation,4208,168.23,4204
v_h3uTJ7HknzA,2496,83.45299999999999,30,29.9090506,training,2496,83.45,2496
v_h49mHiWjXBA,5467,218.732,25,24.99405665,training,5472,218.73,5467
v_h4Cf5u1j0TU,3050,101.727,30,29.98220728,validation,3040,101.73,3050
v_h4N22DApP_Y,5317,213.067,25,24.95459175,training,5312,213.07,5317
v_h4SzYWJUqVQ,4365,174.66099999999997,25,24.9912688,validation,4368,174.66,4365
v_h4m7bYDVLAc,746,24.916,30,29.94060042,training,736,24.92,746
v_h4phcAYe0aE,889,29.699,30,29.933667800000002,training,880,29.7,889
v_h4s1rAwVm4M,2639,88.12,30,29.94779846,testing,2640,88.12,2639
v_h5fX5z-unJc,653,21.85,30,29.88558352,training,656,21.85,653
v_h61C_KfvG0Y,3771,125.992,30,29.93047178,training,3776,125.99,3771
v_h67ctuwV-Nw,4749,190.195,25,24.96911065,validation,4736,190.19,4749
v_h7cetqsBVn0,6970,232.386,30,29.99320097,training,6960,232.39,6970
v_h7iCyiNUxeE,199,6.92,29,28.75722543,validation,176,6.92,199
v_h8J08sJ2no0,1359,45.51,30,29.86156889,training,1360,45.51,1359
v_h8cXVe6N6Oc,65,4.41,15,14.73922902,training,64,4.41,65
v_h8ywxC9bqCE,3355,111.874,30,29.98909487,testing,3360,111.87,3355
v_h91i2x9Gouk,4256,142.06,30,29.95917218,training,4256,142.06,4256
v_h9LI_6eBzw4,4608,184.36700000000002,25,24.99362684,training,4608,184.37,4608
v_h9WOFfVGeAQ,1015,33.92,30,29.92334906,training,1008,33.92,1015
v_h9YbUJuYzLk,3644,121.67,30,29.94986439,training,3648,121.67,3644
v_hANXaoStVR0,748,25.03,30,29.88413903,training,752,25.03,748
v_hAjmf3OLu-c,1955,78.204,25,24.99872129,testing,1952,78.2,1955
v_hBLnY5MacSc,791,26.611,30,29.72455,testing,784,26.61,791
v_hBT_SN8IGsQ,3644,121.65,30,29.95478833,training,3648,121.65,3644
v_hBjVRKwCUNA,6670,222.61,30,29.96271506,validation,6672,222.61,6670
v_hC8ZZZhabp4,5435,226.743,24,23.96986897,testing,5440,226.74,5435
v_hCFCYe_Jp-k,2969,99.057,30,29.97264201,training,2960,99.06,2969
v_hCJTKVzkYFE,1489,62.21,24,23.93505867,validation,1488,62.21,1489
v_hD97MAqtyjk,4398,146.8,30,29.95912807,testing,4400,146.8,4398
v_hDPLy21Yyuk,2285,76.23,30,29.97507543,validation,2288,76.23,2285
v_hDV6wQKvKCg,1331,44.42,30,29.96398019,training,1328,44.42,1331
v_hDb19ih3jAA,1088,36.409,30,29.88272131,validation,1088,36.41,1088
v_hDf32SV0QN0,1311,86.24,15,15.20176252,training,1312,86.24,1311
v_hDpYoAAFwOA,1193,47.79,25,24.96338146,training,1184,47.79,1193
v_hE-PN3XfQmg,1726,69.15,25,24.96023138,testing,1728,69.15,1726
v_hEabp9fbqtw,5994,200.09,30,29.95651957,training,5984,200.09,5994
v_hEoASC7qC28,3542,118.19,30,29.96869448,training,3536,118.19,3542
v_hFWd7qM_imU,6977,232.85,30,29.96349581,testing,6976,232.85,6977
v_hFi6S_guB7I,6028,201.02,30,29.98706596,testing,6032,201.02,6028
v_hFlDERq1ThU,3983,132.87,30,29.97666892,validation,3984,132.87,3983
v_hFpSoRlpyMo,2241,89.75,25,24.96935933,testing,2240,89.75,2241
v_hFtmkU7wdx4,2626,87.73,30,29.932748200000002,training,2624,87.73,2626
v_hFzMCWZ3Jps,3110,103.91,30,29.929746899999998,training,3104,103.91,3110
v_hFzbUNtTKPY,266,9.01,30,29.522752500000003,testing,256,9.01,266
v_hG2kfPRWjO0,6402,213.53099999999998,30,29.98159518,training,6400,213.53,6402
v_hG4VsZQQ2_c,1470,49.06,30,29.96331023,testing,1472,49.06,1470
v_hGKKovntCUQ,1598,66.71,24,23.95442962,testing,1600,66.71,1598
v_hGPCJb2g1tQ,3310,110.50399999999999,30,29.95366684,testing,3312,110.5,3310
v_hGUUlFxygmw,6881,229.48,30,29.98518389,training,6880,229.48,6881
v_hGvf2Y3H0GI,6952,232.06,30,29.95776954,testing,6928,232.06,6952
v_hGziyfXmotc,5454,227.3,24,23.99472063,validation,5456,227.3,5454
v_hHMqyl_Dugs,7124,237.773,30,29.96134969,validation,7120,237.77,7124
v_hHWXldYW8rU,246,8.31,30,29.60288809,training,224,8.31,246
v_hHiPEAiYKv0,2488,83.06,30,29.95424994,training,2464,83.06,2488
v_hHmn5tf5d5I,5441,181.65,30,29.95320672,training,5440,181.65,5441
v_hHpcr5tYWso,1239,41.425,30,29.90947495,training,1232,41.42,1239
v_hHxEBnhLsXs,2940,122.555,24,23.98922933,training,2944,122.56,2940
v_hI11n4_r178,4041,134.88,30,29.95996441,testing,4032,134.88,4041
v_hIHeMA1oRrY,626,21.061,30,29.72318503,testing,608,21.06,626
v_hIJ6VTEKji8,527,17.65,30,29.85835694,validation,512,17.65,527
v_hIQ4Lmazo4g,2008,67.083,30,29.93306799,training,1984,67.08,2008
v_hIRq3O1EmLg,4588,153.183,30,29.95110423,testing,4592,153.18,4588
v_hIYN8cC3pEA,188,12.585999999999999,15,14.93723184,testing,192,12.59,188
v_hJ4ZU-FA5XA,5096,170.13,30,29.95356492,training,5088,170.13,5096
v_hJI5PEg2UuA,2220,92.695,24,23.94951184,training,2224,92.69,2220
v_hJJas1Zat1s,1806,60.326,30,29.93734045,validation,1808,60.33,1806
v_hJKX5ZulTgI,2285,76.324,30,29.93815838,training,2288,76.32,2285
v_hJf7uOUiEFo,5544,185.04,30,29.96108949,validation,5536,185.04,5544
v_hJiaSHwOkcs,2059,82.664,25,24.90806155,training,2064,82.66,2059
v_hJn5L1nrkL4,2117,70.73,30,29.93072247,training,2112,70.73,2117
v_hKE7vI--XGU,2584,103.42,25,24.98549604,training,2576,103.42,2584
v_hKLDr9ZaDb8,3563,148.515,24,23.99084268,training,3568,148.51,3563
v_hKa9wV1orM8,2996,100.008,30,29.95760339,training,2992,100.01,2996
v_hKezMv52Nw8,5046,201.94,25,24.98762009,training,5040,201.94,5046
v_hKn_RK3VSAo,3001,120.141,25,24.97898303,training,2992,120.14,3001
v_hL11sP4Hlrg,2804,117.08,24,23.94943628,validation,2800,117.08,2804
v_hLLYYzwnEjA,2496,83.43,30,29.91729594,testing,2496,83.43,2496
v_hLyHeVmMDGU,6954,232.08,30,29.96380558,training,6944,232.08,6954
v_hM3bDhEIG7w,5433,181.91,30,29.86641746,testing,5424,181.91,5433
v_hMOh-yKfZiE,4752,198.252,24,23.96949337,testing,4752,198.25,4752
v_hMUoeOFmquI,3232,107.904,30,29.95255042,training,3232,107.9,3232
v_hN9diyaOK4E,2823,94.227,30,29.95956573,training,2816,94.23,2823
v_hNvTMSL2jOA,4144,138.23,30,29.97902047,testing,4144,138.23,4144
v_hOcP06xuKFg,935,39.103,24,23.91120886,training,928,39.1,935
v_hOdSTik8_nw,4149,166.023,25,24.99051336,training,4144,166.02,4149
v_hP-xRyx88aA,5246,174.92,30,29.99085296,testing,5248,174.92,5246
v_hP8wUI0qdaQ,4854,162.053,30,29.95316347,training,4848,162.05,4854
v_hPIHCG5n7RI,3165,109.25,29,28.97025172,training,3168,109.25,3165
v_hPJw9_nPo_s,6119,204.28900000000002,30,29.9526651,validation,6112,204.29,6119
v_hPOtGLv1GzM,5674,191.123,30,29.68768803,training,5664,191.12,5674
v_hPQEkPZmNsU,4627,154.48,30,29.95209736,training,4624,154.48,4627
v_hPV-Z73KXak,5718,238.4,24,23.98489933,validation,5712,238.4,5718
v_hPYGgv_75SY,1135,37.92,30,29.931434600000003,testing,1136,37.92,1135
v_hPhmxNbqqcs,508,17.067,30,29.76504365,testing,496,17.07,508
v_hQ4xkr6VpnA,2385,99.544,24,23.9592542,training,2384,99.54,2385
v_hQIwXufRVGY,1704,56.87,30,29.96307368,training,1696,56.87,1704
v_hQXWnoipdFE,3686,153.83,24,23.96151596,training,3680,153.83,3686
v_hQb3VtvSqaE,945,31.6,30,29.90506329,testing,944,31.6,945
v_hQeDWu5NOj8,3846,128.384,30,29.95700399,training,3840,128.38,3846
v_hQfjNwuaZRo,3433,126.387,27,27.16260375,testing,3424,126.39,3433
v_hQl2eeYX3IY,1152,76.905,15,14.97952019,training,1152,76.91,1152
v_hQqoh0YxJYs,4704,188.268,25,24.98565874,testing,4704,188.27,4704
v_hR1HPLOmR1I,1309,43.863,30,29.84292,training,1312,43.86,1309
v_hR6VFvMXCN4,3687,147.63,25,24.97459866,training,3680,147.63,3687
v_hRIXXCe0Hi0,3986,133.004,30,29.96902349,training,3984,133.0,3986
v_hRMSh7vUmGY,3491,116.57,30,29.94767093,training,3488,116.57,3491
v_hRoHfDR4-e0,7104,237.042,30,29.96937252,training,7104,237.04,7104
v_hRsn4nesCQo,7033,234.75,30,29.95953142,testing,7024,234.75,7033
v_hRuHqoXEvsI,418,28.004,15,14.92643908,validation,400,28.0,418
v_hS4L3PMfYqA,3338,111.32,30,29.98562702,training,3328,111.32,3338
v_hSSHf_c1q5I,3397,135.977,25,24.9821661,validation,3392,135.98,3397
v_hSYfK-W2UJQ,2881,96.22,30,29.94180004,training,2880,96.22,2881
v_hShYj_OGFtc,5753,191.82,30,29.99165885,training,5744,191.82,5753
v_hSlydQ9rJuk,1331,53.29,25,24.97654344,validation,1328,53.29,1331
v_hSnTYQ9osIg,3896,129.92,30,29.98768473,training,3888,129.92,3896
v_hSq0yL5AB40,5707,190.543,30,29.9512446,training,5712,190.54,5707
v_hT_4wWPNYxo,4979,166.07,30,29.98133317,validation,4976,166.07,4979
v_hThdSxhMhDo,1265,42.26,30,29.93374349,training,1264,42.26,1265
v_hToIzZ3o6Ic,3869,129.196,30,29.94674758,training,3872,129.2,3869
v_hTx_y1ils70,6537,218.175,30,29.96218632,training,6528,218.18,6537
v_hUynCsek8I0,6090,203.291,30,29.95705663,validation,6080,203.29,6090
v_hUzsmIWojH0,3516,117.38,30,29.95399557,training,3520,117.38,3516
v_hV65qrcSBJU,4102,136.95,30,29.95253742,testing,4096,136.95,4102
v_hV9sBYo342M,893,37.31,24,23.93460198,training,896,37.31,893
v_hVTYRjSDyC4,3261,136.07,24,23.96560594,testing,3264,136.07,3261
